precision,recall,f1_score
0.3333333333333333,0.36363636363636365,0.34782608695652173
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.47058823529411764,0.5333333333333333,0.5
0.5833333333333334,0.5833333333333334,0.5833333333333334
0.3684210526315789,0.5,0.4242424242424242
0.4666666666666667,0.5384615384615384,0.5
0.3076923076923077,0.3076923076923077,0.3076923076923077
0.42857142857142855,0.5,0.4615384615384615
0.4375,0.4666666666666667,0.45161290322580644
0.5384615384615384,0.5833333333333334,0.5599999999999999
0.5,0.5,0.5
0.625,0.6666666666666666,0.6451612903225806
0.5384615384615384,0.6363636363636364,0.5833333333333334
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.5333333333333333,0.5333333333333333,0.5333333333333333
0.5625,0.6428571428571429,0.6000000000000001
0.375,0.42857142857142855,0.39999999999999997
0.46153846153846156,0.46153846153846156,0.46153846153846156
0.38461538461538464,0.38461538461538464,0.38461538461538464
0.6923076923076923,0.6428571428571429,0.6666666666666666
0.4,0.42857142857142855,0.4137931034482759
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.42857142857142855,0.5,0.4615384615384615
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.5454545454545454,0.6,0.5714285714285713
0.5384615384615384,0.5,0.5185185185185186
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.35714285714285715,0.4166666666666667,0.3846153846153846
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.5,0.5,0.5
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.375,0.42857142857142855,0.39999999999999997
0.6,0.6428571428571429,0.6206896551724138
0.46153846153846156,0.6,0.5217391304347826
0.4,0.42857142857142855,0.4137931034482759
0.35294117647058826,0.375,0.3636363636363636
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.6428571428571429,0.6923076923076923,0.6666666666666666
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.42857142857142855,0.5,0.4615384615384615
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.5384615384615384,0.5833333333333334,0.5599999999999999
0.3684210526315789,0.4117647058823529,0.3888888888888889
0.46153846153846156,0.5,0.48000000000000004
0.3888888888888889,0.3888888888888889,0.3888888888888889
0.6875,0.7333333333333333,0.7096774193548386
0.6153846153846154,0.6666666666666666,0.64
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.5,0.6153846153846154,0.5517241379310345
0.5833333333333334,0.5833333333333334,0.5833333333333334
0.5,0.5,0.5
0.4166666666666667,0.4166666666666667,0.4166666666666667
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.6,0.6,0.6
0.4,0.46153846153846156,0.42857142857142855
0.26666666666666666,0.3333333333333333,0.2962962962962963
0.5625,0.6,0.5806451612903225
0.35714285714285715,0.45454545454545453,0.4
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.4666666666666667,0.5,0.4827586206896552
0.6923076923076923,0.6428571428571429,0.6666666666666666
0.5625,0.6428571428571429,0.6000000000000001
0.46153846153846156,0.46153846153846156,0.46153846153846156
0.5625,0.6,0.5806451612903225
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.5,0.5384615384615384,0.5185185185185186
0.4,0.42857142857142855,0.4137931034482759
0.4375,0.4666666666666667,0.45161290322580644
0.38461538461538464,0.38461538461538464,0.38461538461538464
0.6153846153846154,0.6153846153846154,0.6153846153846154
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.4,0.4,0.4000000000000001
0.6153846153846154,0.6153846153846154,0.6153846153846154
0.6,0.6,0.6
0.45454545454545453,0.45454545454545453,0.45454545454545453
0.5384615384615384,0.5384615384615384,0.5384615384615384
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.2857142857142857,0.4,0.3333333333333333
0.26666666666666666,0.3076923076923077,0.28571428571428575
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.5294117647058824,0.5625,0.5454545454545455
0.5,0.5833333333333334,0.5384615384615384
0.5,0.5333333333333333,0.5161290322580646
0.625,0.7142857142857143,0.6666666666666666
0.5,0.5,0.5
0.5,0.6363636363636364,0.56
0.4375,0.5,0.4666666666666667
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.47058823529411764,0.47058823529411764,0.47058823529411764
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.4166666666666667,0.45454545454545453,0.43478260869565216
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.29411764705882354,0.4166666666666667,0.3448275862068966
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.46153846153846156,0.46153846153846156,0.46153846153846156
0.4,0.375,0.38709677419354843
0.38461538461538464,0.45454545454545453,0.41666666666666663
0.6363636363636364,0.7,0.6666666666666666
0.5833333333333334,0.5384615384615384,0.5599999999999999
0.4,0.4,0.4000000000000001
0.5333333333333333,0.5,0.5161290322580646
0.4117647058823529,0.4375,0.42424242424242425
0.5714285714285714,0.5333333333333333,0.5517241379310344
0.5384615384615384,0.5384615384615384,0.5384615384615384
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.38461538461538464,0.45454545454545453,0.41666666666666663
0.5,0.5,0.5
0.3333333333333333,0.375,0.35294117647058826
0.46153846153846156,0.42857142857142855,0.4444444444444445
0.38461538461538464,0.4166666666666667,0.4
0.625,0.6666666666666666,0.6451612903225806
0.5,0.5333333333333333,0.5161290322580646
0.35294117647058826,0.4,0.37500000000000006
0.7333333333333333,0.7333333333333333,0.7333333333333333
0.4166666666666667,0.45454545454545453,0.43478260869565216
0.6470588235294118,0.6470588235294118,0.6470588235294118
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.5,0.5384615384615384,0.5185185185185186
0.4375,0.4117647058823529,0.42424242424242425
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.5625,0.5625,0.5625
0.2857142857142857,0.3076923076923077,0.29629629629629634
0.2,0.25,0.22222222222222224
0.4375,0.4666666666666667,0.45161290322580644
0.5384615384615384,0.5384615384615384,0.5384615384615384
0.2,0.23076923076923078,0.21428571428571427
0.4666666666666667,0.5,0.4827586206896552
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.4375,0.5,0.4666666666666667
0.5625,0.5625,0.5625
0.47058823529411764,0.5,0.48484848484848486
0.6153846153846154,0.6666666666666666,0.64
0.4,0.42857142857142855,0.4137931034482759
0.26666666666666666,0.3076923076923077,0.28571428571428575
0.3076923076923077,0.2857142857142857,0.29629629629629634
0.5625,0.6923076923076923,0.6206896551724138
0.4666666666666667,0.5384615384615384,0.5
0.5,0.5384615384615384,0.5185185185185186
0.5625,0.5625,0.5625
0.23529411764705882,0.25,0.24242424242424243
0.38461538461538464,0.4166666666666667,0.4
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.35714285714285715,0.4166666666666667,0.3846153846153846
0.5625,0.5625,0.5625
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.5,0.5,0.5
0.5454545454545454,0.5454545454545454,0.5454545454545454
0.5294117647058824,0.6428571428571429,0.5806451612903226
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.4,0.42857142857142855,0.4137931034482759
0.4375,0.4666666666666667,0.45161290322580644
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.6666666666666666,0.7142857142857143,0.689655172413793
0.4117647058823529,0.4117647058823529,0.4117647058823529
0.4,0.42857142857142855,0.4137931034482759
0.4375,0.5,0.4666666666666667
0.3076923076923077,0.3333333333333333,0.32
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.6,0.6,0.6
0.375,0.4,0.38709677419354843
0.6428571428571429,0.6,0.6206896551724138
0.5333333333333333,0.5,0.5161290322580646
0.4,0.4,0.4000000000000001
0.4,0.42857142857142855,0.4137931034482759
0.4666666666666667,0.5384615384615384,0.5
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.3333333333333333,0.375,0.35294117647058826
0.2857142857142857,0.3076923076923077,0.29629629629629634
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.4444444444444444,0.5714285714285714,0.5
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.5,0.5384615384615384,0.5185185185185186
0.5,0.5333333333333333,0.5161290322580646
0.375,0.42857142857142855,0.39999999999999997
0.46153846153846156,0.5,0.48000000000000004
0.6,0.6428571428571429,0.6206896551724138
0.6,0.6,0.6
0.5,0.5,0.5
0.4666666666666667,0.5,0.4827586206896552
0.2857142857142857,0.3076923076923077,0.29629629629629634
0.47058823529411764,0.47058823529411764,0.47058823529411764
0.6,0.6428571428571429,0.6206896551724138
0.26666666666666666,0.2857142857142857,0.2758620689655172
0.6153846153846154,0.6666666666666666,0.64
0.5384615384615384,0.5833333333333334,0.5599999999999999
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.0625,0.06666666666666667,0.06451612903225808
0.5,0.5833333333333334,0.5384615384615384
0.46153846153846156,0.46153846153846156,0.46153846153846156
0.23529411764705882,0.25,0.24242424242424243
0.625,0.6666666666666666,0.6451612903225806
0.6,0.6,0.6
0.375,0.4,0.38709677419354843
0.47058823529411764,0.5333333333333333,0.5
0.5333333333333333,0.5333333333333333,0.5333333333333333
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.6470588235294118,0.6875,0.6666666666666667
0.5,0.5333333333333333,0.5161290322580646
0.5,0.5833333333333334,0.5384615384615384
0.375,0.4,0.38709677419354843
0.625,0.625,0.625
0.4,0.42857142857142855,0.4137931034482759
0.7857142857142857,0.9166666666666666,0.8461538461538461
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.4117647058823529,0.4375,0.42424242424242425
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.6,0.75,0.6666666666666665
0.4117647058823529,0.5384615384615384,0.4666666666666667
0.7333333333333333,0.7333333333333333,0.7333333333333333
0.25,0.25,0.25
0.46153846153846156,0.5,0.48000000000000004
0.625,0.625,0.625
0.5555555555555556,0.6666666666666666,0.606060606060606
0.4,0.4,0.4000000000000001
0.4375,0.5384615384615384,0.4827586206896552
0.5,0.5384615384615384,0.5185185185185186
0.4444444444444444,0.4444444444444444,0.4444444444444444
0.6666666666666666,0.6153846153846154,0.64
0.5,0.5294117647058824,0.5142857142857143
0.6153846153846154,0.6666666666666666,0.64
0.4375,0.5833333333333334,0.5
0.5454545454545454,0.5454545454545454,0.5454545454545454
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.4666666666666667,0.5,0.4827586206896552
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.4375,0.4666666666666667,0.45161290322580644
0.4666666666666667,0.5,0.4827586206896552
0.375,0.375,0.375
0.2,0.21428571428571427,0.20689655172413796
0.4,0.4,0.4000000000000001
0.4666666666666667,0.5,0.4827586206896552
0.47058823529411764,0.47058823529411764,0.47058823529411764
0.6153846153846154,0.6153846153846154,0.6153846153846154
0.4375,0.4666666666666667,0.45161290322580644
0.625,0.6666666666666666,0.6451612903225806
0.47058823529411764,0.5,0.48484848484848486
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.4666666666666667,0.5,0.4827586206896552
0.47058823529411764,0.47058823529411764,0.47058823529411764
0.4375,0.4375,0.4375
0.42857142857142855,0.5,0.4615384615384615
0.5294117647058824,0.5294117647058824,0.5294117647058824
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.4375,0.4375,0.4375
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.47058823529411764,0.5714285714285714,0.5161290322580646
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.3125,0.35714285714285715,0.3333333333333333
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.5,0.5384615384615384,0.5185185185185186
0.6666666666666666,0.7692307692307693,0.7142857142857142
0.35714285714285715,0.4166666666666667,0.3846153846153846
0.4,0.42857142857142855,0.4137931034482759
0.7142857142857143,0.7692307692307693,0.7407407407407408
0.5,0.5,0.5
0.5,0.5,0.5
0.5,0.5,0.5
0.5333333333333333,0.7272727272727273,0.6153846153846153
0.3333333333333333,0.35294117647058826,0.34285714285714286
0.47058823529411764,0.5,0.48484848484848486
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.4117647058823529,0.4117647058823529,0.4117647058823529
0.2857142857142857,0.3076923076923077,0.29629629629629634
0.375,0.4,0.38709677419354843
0.4,0.42857142857142855,0.4137931034482759
0.8,0.8,0.8000000000000002
0.4666666666666667,0.5,0.4827586206896552
0.4666666666666667,0.5,0.4827586206896552
0.4375,0.4666666666666667,0.45161290322580644
0.4,0.46153846153846156,0.42857142857142855
0.25,0.26666666666666666,0.2580645161290323
0.4,0.4,0.4000000000000001
0.4375,0.4117647058823529,0.42424242424242425
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.375,0.42857142857142855,0.39999999999999997
0.5625,0.6,0.5806451612903225
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.5,0.47619047619047616,0.4878048780487805
0.5,0.5714285714285714,0.5333333333333333
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.4117647058823529,0.4375,0.42424242424242425
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.5294117647058824,0.6,0.5625
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.5333333333333333,0.5333333333333333,0.5333333333333333
0.4,0.46153846153846156,0.42857142857142855
0.5294117647058824,0.5625,0.5454545454545455
0.5,0.5,0.5
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.2,0.2,0.20000000000000004
0.4117647058823529,0.4375,0.42424242424242425
0.6153846153846154,0.6666666666666666,0.64
0.4,0.42857142857142855,0.4137931034482759
0.4666666666666667,0.5,0.4827586206896552
0.4166666666666667,0.4166666666666667,0.4166666666666667
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.6153846153846154,0.6153846153846154,0.6153846153846154
0.4117647058823529,0.4375,0.42424242424242425
0.21428571428571427,0.25,0.23076923076923075
0.3888888888888889,0.4666666666666667,0.42424242424242425
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.3125,0.38461538461538464,0.3448275862068966
0.5,0.5,0.5
0.35294117647058826,0.4,0.37500000000000006
0.35714285714285715,0.3333333333333333,0.3448275862068965
0.6,0.6428571428571429,0.6206896551724138
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.4,0.4,0.4000000000000001
0.4,0.42857142857142855,0.4137931034482759
0.5,0.5294117647058824,0.5142857142857143
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.5454545454545454,0.5,0.5217391304347826
0.4,0.4444444444444444,0.4210526315789474
0.625,0.625,0.625
0.4666666666666667,0.5833333333333334,0.5185185185185186
0.4,0.4,0.4000000000000001
0.4,0.42857142857142855,0.4137931034482759
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.4375,0.4375,0.4375
0.5,0.5,0.5
0.4666666666666667,0.5,0.4827586206896552
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.38461538461538464,0.4166666666666667,0.4
0.4,0.4,0.4000000000000001
0.625,0.625,0.625
0.4375,0.4375,0.4375
0.5,0.6363636363636364,0.56
0.5625,0.5625,0.5625
0.7142857142857143,0.7692307692307693,0.7407407407407408
0.625,0.6666666666666666,0.6451612903225806
0.46153846153846156,0.5,0.48000000000000004
0.625,0.6666666666666666,0.6451612903225806
0.5,0.4666666666666667,0.4827586206896552
0.5625,0.6428571428571429,0.6000000000000001
0.5,0.5,0.5
0.23076923076923078,0.21428571428571427,0.22222222222222224
0.375,0.42857142857142855,0.39999999999999997
0.5555555555555556,0.625,0.5882352941176471
0.5833333333333334,0.5833333333333334,0.5833333333333334
0.29411764705882354,0.29411764705882354,0.29411764705882354
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.375,0.4,0.38709677419354843
0.5625,0.6428571428571429,0.6000000000000001
0.5,0.5833333333333334,0.5384615384615384
0.4666666666666667,0.5384615384615384,0.5
0.38461538461538464,0.38461538461538464,0.38461538461538464
0.5,0.5333333333333333,0.5161290322580646
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.5882352941176471,0.625,0.6060606060606061
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.4375,0.5,0.4666666666666667
0.5625,0.6,0.5806451612903225
0.4666666666666667,0.5,0.4827586206896552
0.4666666666666667,0.5384615384615384,0.5
0.46153846153846156,0.5,0.48000000000000004
0.4,0.4,0.4000000000000001
0.375,0.42857142857142855,0.39999999999999997
0.46153846153846156,0.5454545454545454,0.4999999999999999
0.4117647058823529,0.4375,0.42424242424242425
0.47058823529411764,0.5,0.48484848484848486
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.5,0.5833333333333334,0.5384615384615384
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.4375,0.4375,0.4375
0.3125,0.38461538461538464,0.3448275862068966
0.625,0.6666666666666666,0.6451612903225806
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.5625,0.6,0.5806451612903225
0.4117647058823529,0.4666666666666667,0.43749999999999994
0.6153846153846154,0.5714285714285714,0.5925925925925927
0.6428571428571429,0.6923076923076923,0.6666666666666666
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.5625,0.6,0.5806451612903225
0.35714285714285715,0.4166666666666667,0.3846153846153846
0.4375,0.4666666666666667,0.45161290322580644
0.6666666666666666,0.7142857142857143,0.689655172413793
0.4375,0.5384615384615384,0.4827586206896552
0.5,0.5,0.5
0.35294117647058826,0.375,0.3636363636363636
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.3076923076923077,0.3333333333333333,0.32
0.4117647058823529,0.4375,0.42424242424242425
0.6111111111111112,0.6875,0.6470588235294118
0.4166666666666667,0.4166666666666667,0.4166666666666667
0.4666666666666667,0.5384615384615384,0.5
0.6111111111111112,0.6111111111111112,0.6111111111111112
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.4666666666666667,0.5,0.4827586206896552
0.5,0.5333333333333333,0.5161290322580646
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.5294117647058824,0.5625,0.5454545454545455
0.4666666666666667,0.5833333333333334,0.5185185185185186
0.375,0.42857142857142855,0.39999999999999997
0.5625,0.6,0.5806451612903225
0.5333333333333333,0.6666666666666666,0.5925925925925926
0.4666666666666667,0.5384615384615384,0.5
0.4166666666666667,0.4166666666666667,0.4166666666666667
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.47058823529411764,0.5333333333333333,0.5
0.4375,0.5,0.4666666666666667
0.4,0.42857142857142855,0.4137931034482759
0.42857142857142855,0.5,0.4615384615384615
0.375,0.375,0.375
0.5384615384615384,0.5833333333333334,0.5599999999999999
0.375,0.46153846153846156,0.41379310344827586
0.5,0.5,0.5
0.5384615384615384,0.5384615384615384,0.5384615384615384
0.29411764705882354,0.3333333333333333,0.3125
0.4117647058823529,0.4666666666666667,0.43749999999999994
0.4444444444444444,0.5333333333333333,0.4848484848484848
0.4444444444444444,0.5,0.47058823529411764
0.5,0.5384615384615384,0.5185185185185186
0.4117647058823529,0.5384615384615384,0.4666666666666667
0.35294117647058826,0.42857142857142855,0.3870967741935484
0.5,0.5384615384615384,0.5185185185185186
0.7142857142857143,0.8333333333333334,0.7692307692307692
0.375,0.42857142857142855,0.39999999999999997
0.5,0.5,0.5
0.25,0.26666666666666666,0.2580645161290323
0.4,0.4,0.4000000000000001
0.3125,0.3333333333333333,0.3225806451612903
0.42857142857142855,0.4,0.4137931034482759
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.4117647058823529,0.4375,0.42424242424242425
0.4,0.42857142857142855,0.4137931034482759
0.5,0.5333333333333333,0.5161290322580646
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.2857142857142857,0.3333333333333333,0.30769230769230765
0.4,0.42857142857142855,0.4137931034482759
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.5333333333333333,0.5333333333333333,0.5333333333333333
0.4,0.42857142857142855,0.4137931034482759
0.625,0.7142857142857143,0.6666666666666666
0.4666666666666667,0.5384615384615384,0.5
0.6428571428571429,0.6923076923076923,0.6666666666666666
0.5882352941176471,0.6666666666666666,0.625
0.3076923076923077,0.3076923076923077,0.3076923076923077
0.4117647058823529,0.4375,0.42424242424242425
0.4,0.42857142857142855,0.4137931034482759
0.4375,0.5,0.4666666666666667
0.5294117647058824,0.5625,0.5454545454545455
0.5555555555555556,0.625,0.5882352941176471
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.4,0.375,0.38709677419354843
0.5,0.5,0.5
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.5,0.5,0.5
0.3888888888888889,0.4666666666666667,0.42424242424242425
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.3888888888888889,0.4375,0.411764705882353
0.5,0.5,0.5
0.2777777777777778,0.3125,0.29411764705882354
0.5,0.5,0.5
0.23529411764705882,0.25,0.24242424242424243
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.4375,0.4375,0.4375
0.5,0.5714285714285714,0.5333333333333333
0.6923076923076923,0.6428571428571429,0.6666666666666666
0.1875,0.21428571428571427,0.19999999999999998
0.6,0.6428571428571429,0.6206896551724138
0.35294117647058826,0.375,0.3636363636363636
0.6875,0.6875,0.6875
0.47058823529411764,0.5,0.48484848484848486
0.6111111111111112,0.6470588235294118,0.6285714285714287
0.35294117647058826,0.4,0.37500000000000006
0.5,0.5294117647058824,0.5142857142857143
0.7222222222222222,0.8125,0.7647058823529411
0.5625,0.75,0.6428571428571429
0.3125,0.35714285714285715,0.3333333333333333
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.5,0.4666666666666667,0.4827586206896552
0.5625,0.6,0.5806451612903225
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.5625,0.5625,0.5625
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.5625,0.6,0.5806451612903225
0.4117647058823529,0.4666666666666667,0.43749999999999994
0.6923076923076923,0.6923076923076923,0.6923076923076923
0.4375,0.4666666666666667,0.45161290322580644
0.375,0.4,0.38709677419354843
0.5,0.5,0.5
0.6470588235294118,0.6470588235294118,0.6470588235294118
0.5,0.5,0.5
0.42857142857142855,0.5,0.4615384615384615
0.3,0.42857142857142855,0.3529411764705882
0.4,0.4,0.4000000000000001
0.5,0.5,0.5
0.2,0.2,0.20000000000000004
0.6363636363636364,0.6363636363636364,0.6363636363636364
0.4,0.4444444444444444,0.4210526315789474
0.5454545454545454,0.5454545454545454,0.5454545454545454
0.4,0.4444444444444444,0.4210526315789474
0.25,0.25,0.25
0.4,0.4,0.4000000000000001
0.4,0.4444444444444444,0.4210526315789474
0.5833333333333334,0.6363636363636364,0.6086956521739131
0.4444444444444444,0.4444444444444444,0.4444444444444444
0.7,0.7777777777777778,0.7368421052631577
0.3333333333333333,0.375,0.35294117647058826
0.45454545454545453,0.5,0.47619047619047616
0.6,0.6,0.6
0.7,0.7,0.7
0.46153846153846156,0.5,0.48000000000000004
0.5,0.5,0.5
0.4444444444444444,0.4444444444444444,0.4444444444444444
0.4166666666666667,0.45454545454545453,0.43478260869565216
0.3,0.3,0.3
0.2,0.2,0.20000000000000004
0.6666666666666666,0.7142857142857143,0.689655172413793
0.38461538461538464,0.38461538461538464,0.38461538461538464
0.5384615384615384,0.5384615384615384,0.5384615384615384
0.8181818181818182,0.8181818181818182,0.8181818181818182
0.5,0.5454545454545454,0.5217391304347826
0.18181818181818182,0.2222222222222222,0.19999999999999998
0.38461538461538464,0.4166666666666667,0.4
0.6363636363636364,0.7,0.6666666666666666
0.5833333333333334,0.7,0.6363636363636365
0.35714285714285715,0.45454545454545453,0.4
0.5384615384615384,0.5384615384615384,0.5384615384615384
0.4,0.4,0.4000000000000001
0.45454545454545453,0.45454545454545453,0.45454545454545453
0.23076923076923078,0.2727272727272727,0.24999999999999994
0.5454545454545454,0.5454545454545454,0.5454545454545454
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.38461538461538464,0.4166666666666667,0.4
0.35714285714285715,0.35714285714285715,0.35714285714285715
0.7142857142857143,0.7142857142857143,0.7142857142857143
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.26666666666666666,0.2857142857142857,0.2758620689655172
0.5,0.5384615384615384,0.5185185185185186
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.5384615384615384,0.5833333333333334,0.5599999999999999
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.23076923076923078,0.3333333333333333,0.27272727272727276
0.6666666666666666,0.7142857142857143,0.689655172413793
0.5,0.5384615384615384,0.5185185185185186
0.6428571428571429,0.6,0.6206896551724138
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.45454545454545453,0.4166666666666667,0.43478260869565216
0.3333333333333333,0.38461538461538464,0.3571428571428571
0.6923076923076923,0.75,0.7199999999999999
0.3076923076923077,0.36363636363636365,0.33333333333333337
0.375,0.42857142857142855,0.39999999999999997
0.5,0.5384615384615384,0.5185185185185186
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.42857142857142855,0.46153846153846156,0.4444444444444445
0.35714285714285715,0.38461538461538464,0.3703703703703704
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.6,0.6428571428571429,0.6206896551724138
0.46153846153846156,0.46153846153846156,0.46153846153846156
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.5,0.5384615384615384,0.5185185185185186
0.3333333333333333,0.35714285714285715,0.3448275862068965
0.5333333333333333,0.5333333333333333,0.5333333333333333
0.4666666666666667,0.5384615384615384,0.5
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.5714285714285714,0.7272727272727273,0.64
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.5384615384615384,0.5,0.5185185185185186
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.6,0.6428571428571429,0.6206896551724138
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.4666666666666667,0.4666666666666667,0.4666666666666667
0.375,0.42857142857142855,0.39999999999999997
0.5714285714285714,0.6153846153846154,0.5925925925925927
0.5333333333333333,0.5714285714285714,0.5517241379310344
0.6666666666666666,0.7142857142857143,0.689655172413793
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.4,0.42857142857142855,0.4137931034482759
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.5,0.5333333333333333,0.5161290322580646
0.5333333333333333,0.5333333333333333,0.5333333333333333
0.4666666666666667,0.5384615384615384,0.5
0.5,0.5384615384615384,0.5185185185185186
0.5,0.5,0.5
0.2,0.21428571428571427,0.20689655172413796
0.6,0.5625,0.5806451612903225
0.5333333333333333,0.6153846153846154,0.5714285714285715
0.2,0.21428571428571427,0.20689655172413796
